task_id,replicate,num_circles,num_layers,vel_range,freq_range,source_type,signal
11020,197,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,198,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,199,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,200,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,201,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,202,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,203,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,204,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,205,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,206,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,207,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,208,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11020,209,2,2,"(1.5, 3.75)","(1.0, 15.0)",ricker,1
11021,0,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,1,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,2,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,3,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,4,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,5,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,6,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,7,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,8,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,9,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,10,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,11,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,12,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,13,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,14,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,15,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,16,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,17,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,18,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,19,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,20,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,21,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,22,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,23,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,24,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,25,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,26,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,27,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,28,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,29,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,30,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,31,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,32,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,33,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,34,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,35,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,36,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,37,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,38,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,39,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,40,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,41,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,42,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,43,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,44,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,45,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,46,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,47,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,48,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,49,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,50,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,51,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,52,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,53,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,54,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,55,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,56,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,57,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,58,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,59,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,60,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,61,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,62,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,63,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,64,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,65,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,66,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,67,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,68,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,69,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,70,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,71,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,72,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,73,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,74,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,75,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,76,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,77,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,78,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,79,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,80,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,81,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,82,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,83,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,84,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,85,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,86,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,87,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,88,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,89,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,90,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,91,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,92,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,93,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,94,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,95,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,96,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,97,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,98,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,99,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,100,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,101,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,102,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,103,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,104,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,105,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,106,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,107,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,108,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,109,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,110,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,111,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,112,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,113,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,114,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,115,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,116,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,117,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,118,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,119,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,120,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,121,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,122,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,123,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,124,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,125,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,126,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,127,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,128,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,129,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,130,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,131,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,132,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,133,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,134,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,135,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,136,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,137,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,138,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,139,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,140,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,141,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,142,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,143,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,144,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,145,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,146,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,147,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,148,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,149,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,150,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,151,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,152,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,153,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,154,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,155,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,156,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,157,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,158,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,159,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,160,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,161,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,162,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,163,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,164,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,165,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,166,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,167,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,168,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,169,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,170,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,171,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,172,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,173,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,174,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,175,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,176,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,177,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,178,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,179,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,180,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,181,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,182,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,183,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,184,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,185,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,186,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,187,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,188,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,189,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,190,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,191,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,192,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,193,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,194,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,195,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,196,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,197,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,198,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,199,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,200,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,201,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,202,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,203,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,204,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,205,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,206,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,207,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,208,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11021,209,2,2,"(1.5, 3.75)","(1.0, 15.0)",spike,1
11022,0,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,1,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,2,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,3,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,4,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,5,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,6,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,7,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,8,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,9,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,10,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,11,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,12,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,13,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,14,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,15,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,16,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,17,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,18,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,19,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,20,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,21,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,22,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,23,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,24,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,25,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,26,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,27,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,28,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,29,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,30,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,31,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,32,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,33,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,34,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,35,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,36,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,37,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,38,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,39,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,40,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,41,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,42,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,43,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,44,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,45,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,46,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,47,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,48,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,49,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,50,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,51,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,52,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,53,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,54,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,55,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,56,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,57,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,58,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,59,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,60,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,61,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,62,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,63,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,64,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,65,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,66,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,67,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,68,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,69,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,70,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,71,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,72,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,73,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,74,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,75,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,76,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,77,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,78,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,79,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,80,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,81,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,82,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,83,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,84,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,85,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,86,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,87,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,88,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,89,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,90,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,91,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,92,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,93,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,94,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,95,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,96,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,97,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,98,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,99,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,100,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,101,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,102,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,103,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,104,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,105,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,106,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,107,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,108,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,109,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,110,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,111,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,112,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,113,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,114,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,115,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,116,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,117,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,118,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,119,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,120,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,121,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,122,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,123,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,124,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,125,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,126,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,127,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,128,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,129,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,130,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,131,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,132,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,133,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,134,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,135,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,136,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,137,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,138,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,139,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,140,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,141,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,142,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,143,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,144,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,145,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,146,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,147,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,148,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
11022,149,2,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,1
